,Loại tin,Mã tin,Link,Diện tích,Mức giá,Hướng nhà,Số tầng,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Title,Address,Đường vào,Mặt tiền,Check,Ngày đăng,Ngày hết hạn,Hướng ban công,Category
238,Tin VIP Bạc,40276175,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-so-66-phuong-thao-dien/-400m2-3-tang-dep-san-vuon-ho-boi-chi-58-ty-pr40276175,400 m²,58 tỷ,,3 tầng,5 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,Thảo Điền - biệt thự 400m2 - 3 tầng đẹp - sân vườn hồ bơi - chỉ 58 tỷ,"Đường Số 66, Phường Thảo Điền, Quận 2, Hồ Chí Minh",10 m,12 m,Chưa Xác Thực,06/11/2024,13/11/2024,,Biet Thu
239,Tin VIP Bạc,41436800,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-bung-ong-thoan-phuong-phu-huu-2-prj-villa-park/ban-gap-172m2-full-noi-that-khu-compound-tp-duc-sieu-re-chi-17-xty-pr41436800,172 m²,"17,5 tỷ",Nam,3 tầng,4 phòng,5 phòng,,Đầy đủ,"Bán gấp biệt thự 172m2, full nội thất, khu compound Villa Park, TP. Thủ Đức, siêu rẻ chỉ 17.x tỷ","Dự án Villa Park, Đường Bưng Ông Thoàn, Phường Phú Hữu, Quận 9, Hồ Chí Minh",14 m,8 m,Chưa Xác Thực,05/11/2024,13/11/2024,Bắc,Biet Thu
240,Tin VIP Bạc,40479564,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-tran-van-giau-xa-vinh-loc-b-prj-the-meadow-binh-chanh/nhung-can-cuoi-cung-gia-tot-nhat-du-an-mua-truc-tiep-chu-dau-tu-gamuda-land-pr40479564,84 m²,"6,63 tỷ",,4 tầng,,,Hợp đồng mua bán,,"Những căn cuối cùng, giá tốt nhất dự án The Meadow, mua trực tiếp chủ đầu tư Gamuda Land","Dự án The Meadow Bình Chánh, Đường Trần Văn Giàu, Xã Vĩnh Lộc B, Bình Chánh, Hồ Chí Minh",,,Chưa Xác Thực,05/11/2024,15/11/2024,,Biet Thu
241,Tin VIP Bạc,40535317,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-bung-ong-thoan-phuong-phu-huu-2-prj-park-riverside-tan-cang/chinh-chu-can-ban-gap-trong-thang-7-nay-gia-8-2-ty-noi-that-huong-dong-nam-mat-me-so-san-pr40535317,75 m²,"8,35 tỷ",,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Chính chủ cần bán gấp trong tháng 11 này, giá 8.35 tỷ hướng mát mẻ sổ sẵn 0979 940 ***","Dự án Park Riverside Tân Cảng, Đường Bưng Ông Thoàn, Phường Phú Hữu, Quận 9, Hồ Chí Minh",,5 m,Chưa Xác Thực,05/11/2024,12/11/2024,,Biet Thu
242,Tin VIP Bạc,41435069,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-luong-bang-1-phuong-tan-phu-19-prj-khu-pho-nam-thong-ii/ban-view-dep-tai-my-hung-109-ty-276m2-dtsd-500m2-5pn-6wc-pr41435069,276 m²,109 tỷ,Tây - Bắc,3 tầng,5 phòng,6 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Bán nhà biệt thự view đẹp tại khu phố Phú Mỹ Hưng, 109 tỷ, 276m2, DTSD 500m2 5pn, 6wc","Khu phố Nam Thông II, Nguyễn Lương Bằng, Tân Phú, Quận 7, Hồ Chí Minh",,,Chưa Xác Thực,05/11/2024,12/11/2024,Đông - Nam,Biet Thu
243,Tin VIP Bạc,40113827,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-ha-huy-tap-phuong-tan-phu-19-prj-biet-thu-lau-dai-chateau/ban-my-hung-q7-tho-dt-520m2-gia-175-ty-pr40113827,520 m²,175 tỷ,,3 tầng,,,Sổ hồng.,,"Bán biệt thự Chateau Phú Mỹ Hưng dành cho giới thượng lưu, sang xịn ngay trung tâm Quận 7","Dự án Biệt thự Chateau, Đường Hà Huy Tập, Phường Tân Phú, Quận 7, Hồ Chí Minh",,,Chưa Xác Thực,05/11/2024,12/11/2024,,Biet Thu
244,Tin VIP Bạc,41434243,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-van-linh-xa-binh-hung-1-prj-senturia-nam-sai-gon/hot-hot-ban-rieng-4-pn-3-wc-tai-gia-6-3-ty-dt-162m2-pr41434243,162 m²,"6,3 tỷ",Nam,3 tầng,4 phòng,3 phòng,Sổ đỏ/ Sổ hồng,,"Hot bán nhà riêng 4 PN, 3 WC tại Senturia Nam Sài Gòn, giá 6,3 tỷ, DT 162m2","Dự án Senturia Nam Sài Gòn, Đường Nguyễn Văn Linh, Xã Bình Hưng, Bình Chánh, Hồ Chí Minh",25 m,12 m,Chưa Xác Thực,05/11/2024,12/11/2024,Nam,Biet Thu
245,Tin VIP Bạc,41433572,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-so-17-phuong-tan-thuan-tay-1/-mini-noi-that-dat-vang-cu-xa-ngan-hang-quan-7-pr41433572,51 m²,"9,2 tỷ",,5 tầng,8 phòng,8 phòng,Sổ đỏ/ Sổ hồng,,Biệt thự mini - nội thất dát vàng - Cư Xá Ngân Hàng - Quận 7,"Đường Số 17, Phường Tân Thuận Tây, Quận 7, Hồ Chí Minh",,,Chưa Xác Thực,05/11/2024,12/11/2024,,Biet Thu
246,Tin VIP Bạc,41433510,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-17-4-phuong-tan-phu-19-prj-my-thai-1/ban-hung-dep-view-truc-dien-cong-vien-co-thang-may-4pn-4wc-sat-cong-vien-2ha-pr41433510,126 m²,34 tỷ,Đông - Bắc,3 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Bán biệt thự Phú Mỹ Hưng, nhà đẹp view trực diện công viên, có thang máy, 4PN4WC, sát công viên 2ha","Dự án Mỹ Thái 1, Đường 17, Phường Tân Phú, Quận 7, Hồ Chí Minh",,,Chưa Xác Thực,05/11/2024,12/11/2024,Tây - Nam,Biet Thu
247,Tin VIP Bạc,41326514,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-huu-tho-xa-phuoc-kieng-prj-nine-south-estates/toi-can-ban-gap-pho-dt-7x20m-gia-14-8-ty-he-chinh-chu-sdt-duy-pr41326514,140 m²,"14,8 tỷ",,3 tầng,,,Sổ đỏ/ Sổ hồng,,"Tôi cần bán Gấp nhà phố Nine South DT 7x20m giá 14,8 tỷ. Liên hệ chính chủ sđt 0931 799 *** Duy","Nine South Estates, Nguyễn Hữu Thọ, Phước Kiển, Nhà Bè, Hồ Chí Minh",,,Chưa Xác Thực,05/11/2024,15/11/2024,,Biet Thu
248,Tin thường,41040172,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-phu-huu-2-prj-khu-dan-cu-khang-an/b-3-lau-qu-9-da-co-so-rieng-ho-cong-105m2-gia-12-ty-pr41040172,105 m²,12 tỷ,Đông - Nam,3 tầng,,,Sổ đỏ/ Sổ hồng.,Không nội thất,"Bán nhà 3 lầu khu dân cư Khang An, Phú Hữu, Quận 9, đã có sổ riêng hoàn công, 105m2 giá 12 tỷ","Dự án Khang An, Phường Phú Hữu, Quận 9, Hồ Chí Minh",12 m,7 m,TIN XÁC THỰC,12/11/2024,22/11/2024,Đông - Nam,Biet Thu
249,Tin thường,41288258,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-13-phuong-hiep-binh-phuoc-prj-khu-do-thi-van-phuc-city/can-ban-hoan-thien-full-noi-that-o-5x22m-ham-4-lau-co-thang-may-25m-city-pr41288258,110 m²,"17,4 tỷ",,5 tầng,,,Sổ hồng.,Đầy đủ,"Cần bán: Nhà hoàn thiện full nội thất ở 5x22m, hầm + 4 lầu có thang máy, đường 25m Vạn Phúc City","Dự án KĐT Vạn Phúc City, Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",25 m,5 m,TIN XÁC THỰC,02/11/2024,13/11/2024,,Biet Thu
250,Tin thường,35073747,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-thi-dinh-phuong-cat-lai-prj-khu-biet-thu-sol-villas/-vuon-full-noi-that-can-ban-nhanh-dt-132m2-gia-12-9-ty-pr35073747,120 m²,11 tỷ,,,4 phòng,,Sổ hồng,,"Biệt thự vườn khu compound Sol Villas, nhà 2 mặt tiền trước sau. Giá 11 tỷ. LH: 0902 746 ***","Dự án Sol Villas, Đường Nguyễn Thị Định, Phường Cát Lái, Quận 2, Hồ Chí Minh",,,TIN XÁC THỰC,05/11/2024,16/11/2024,,Biet Thu
251,Tin thường,40950060,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-13-phuong-hiep-binh-phuoc-prj-khu-do-thi-van-phuc-city/chu-thien-chi-can-day-nh-hoan-thien-phong-cuc-dep-9x20m-ham-4-lau-kdt-city-pr40950060,189 m²,31 tỷ,,4 tầng,,,,,"Chủ nhà thiện chí cần đẩy nhanh nhà hoàn thiện văn phòng cực đẹp 9x20m, hầm, 4L KĐT Vạn Phúc City","Dự án KĐT Vạn Phúc City, Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",14 m,,TIN XÁC THỰC,09/11/2024,19/11/2024,,Biet Thu
252,Tin thường,40778106,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-13-phuong-hiep-binh-phuoc-prj-khu-do-thi-van-phuc-city/ban-nh-full-noi-that-cao-cap-5x20-5m-ham-4-tang-moi-hoan-thien-so-hong-san-pr40778106,"102,5 m²","18,8 tỷ",Đông - Bắc,4 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Bán nhanh - Nhà full nội thất cao cấp - 5x20,5m - Hầm 4 tầng - Nhà mới hoàn thiện - Sổ hồng sẵn","Dự án KĐT Vạn Phúc City, Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",13 m,5 m,TIN XÁC THỰC,11/11/2024,21/11/2024,Đông - Bắc,Biet Thu
253,Tin thường,40917134,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-lien-phuong-phuong-phu-huu-2-prj-verosa-park-khang-dien/chinh-chu-ban-can-goc-17x14m-xay-dung-1-tret-3-lau-so-hong-rieng-pr40917134,"214,4 m²",28 tỷ,Bắc,4 tầng,6 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Không nội thất,Chính chủ bán căn góc biệt thự Verosa Khang Điền 17x14m. Xây dựng 1 trệt 3 lầu. Sổ hồng riêng,"Dự án Verosa Park, Đường Liên Phường, Phường Phú Hữu, Quận 9, Hồ Chí Minh",16 m,17 m,TIN XÁC THỰC,06/11/2024,22/11/2024,Bắc,Biet Thu
254,Tin thường,41503934,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-d1-phuong-phu-my-9/sieu-pham-duy-t-tai-quan-7-ban-pho-gia-chi-13-7-ty-pr41503934,90 m²,"13,7 tỷ",Nam,4 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,,"Siêu phẩm duy nhất tại đường D1, Quận 7 - bán nhà phố giá chỉ 13,7 tỷ","Đường D1, Phường Phú Mỹ, Quận 7, Hồ Chí Minh",20 m,5 m,Chưa Xác Thực,12/11/2024,22/11/2024,Nam,Biet Thu
255,Tin thường,41378247,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-d1-phuong-phuoc-long-b-prj-riviera-cove/sieu-dep-ban-dt-501m2-so-hong-gia-chi-55-ty-anh-chi-xem-n-e-nhi-a-pr41378247,501 m²,55 tỷ,Đông - Nam,4 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Siêu đẹp! Bán Biệt Thự Riviera Cove DT 501m2 sổ hồng, giá chỉ 55 tỷ, anh chị xem nhà nhắn e Nhi ạ","Riviera Cove, Đường D1, Phường Phước Long B, Quận 9, Hồ Chí Minh",12 m,16 m,TIN XÁC THỰC,31/10/2024,30/11/2024,Đông - Nam,Biet Thu
256,Tin thường,41297039,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-10-phuong-hiep-binh-chanh/-sau-coopmart-trieu-200m2-chi-15-ty-duc-pr41297039,200 m²,15 tỷ,,2 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,Biệt thự sau Coopmart Bình Triệu 200m2 chỉ 15 tỷ Hiệp Bình Chánh Thủ Đức,"Đường 10, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",10 m,10 m,TIN XÁC THỰC,02/11/2024,13/11/2024,,Biet Thu
257,Tin VIP Bạc,41326610,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-huu-tho-xa-phuoc-kieng-prj-lavila-kien-a-nha-be/chinh-chu-can-pho-dt-5-5-x17-6m-gia-9-8-ty-lh-chinh-chu-duy-pr41326610,"96,8 m²","9,8 tỷ",,3 tầng,,,Sổ đỏ/ Sổ hồng,,"Chính chủ cần bán gấp nhà phố Lavila, DT 5,5 x17,6m, giá 9,8 tỷ. LH chính chủ 0931 799 *** Duy","Dự án Lavila Kiến Á - Nhà Bè, Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh",,,Chưa Xác Thực,05/11/2024,15/11/2024,,Biet Thu
258,Tin VIP Bạc,41294996,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-phuoc-long-b-prj-khu-dan-cu-gia-hoa/chuyen-gio-hang-pho-khang-dien-an-thien-ly-tp-duc-pr41294996,200 m²,90 triệu/m²,,,,,Sổ đỏ/ Sổ hồng,Cơ bản,"Chuyên giỏ hàng nhà phố khu dân cư Gia Hoà, phường Phước Long B, TP Thủ Đức","Dự án Gia Hòa, Phường Phước Long B, Quận 9, Hồ Chí Minh",,,Chưa Xác Thực,04/11/2024,15/11/2024,,Biet Thu
259,Tin VIP Bạc,36878914,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-vanh-dai-2-phuong-phu-huu-2-prj-mega-village/chinh-chu-ban-pho-khang-dien-tho-hoac-noi-that-goi-o982667473-mr-phan-dien-pr36878914,75 m²,"6,7 tỷ",Tây - Nam,3 tầng,4 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,"Rổ hàng chính chủ nhà phố Mega Village Khang Điền. Diện tích 5x15m, 7,5x12m, 9,5x15m, 10x15m, 5x17m","Dự án Mega Village, Đường Vành Đai 2, Phường Phú Hữu, Quận 9, Hồ Chí Minh",20 m,5 m,Chưa Xác Thực,04/11/2024,19/11/2024,Tây - Nam,Biet Thu
260,Tin VIP Bạc,41418124,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-song-hanh-phuong-an-phu-prj-khu-do-thi-lakeview-city/cap-nhat-nhung-can-tai-gia-tot-nhat-thang-11-np-12-ty-bt-24-ty-he-pr41418124,100 m²,12 tỷ,,4 tầng,,,,,"Cập nhật những căn tại Lakeview City giá tốt nhất tháng 11, NP 12 tỷ, BT 24 tỷ, liên hệ 0907 860 ***","Khu đô thị Lakeview City, Song Hành, An Phú, Quận 2, Hồ Chí Minh",12 m,,Chưa Xác Thực,04/11/2024,14/11/2024,,Biet Thu
261,Tin VIP Bạc,41225053,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-so-4-phuong-phu-thuan-3/ban-nhanh-tan-truong-9x17-ngay-gan-my-hung-pr41225053,153 m²,25 tỷ,,3 tầng,5 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,Bán nhanh biệt thự Tấn Trường 9x17 ngay gần Phú Mỹ hưng,"Đường Số 4, Phường Phú Thuận, Quận 7, Hồ Chí Minh",8 m,9 m,Chưa Xác Thực,04/11/2024,14/11/2024,,Biet Thu
262,Tin VIP Bạc,41306834,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-phan-van-tri-phuong-5-15-prj-cityland-garden-hills-go-vap/ban-can-lap-2-mat-tien-mat-tien-quan-ham-va-city-land-hill-69-9ty-tl-pr41306834,280 m²,"69,9 tỷ",,4 tầng,10 phòng,7 phòng,Sổ đỏ/ Sổ hồng.,,Bán căn biệt thự biệt lập 2 mặt tiền(mặt tiền Dương Quản Hàm) và Cityland Garden Hill 69.9tỷ TL,"Dự án Cityland Garden Hills, Đường Phan Văn Trị, Phường 5, Gò Vấp, Hồ Chí Minh",,14 m,Chưa Xác Thực,04/11/2024,14/11/2024,,Biet Thu
263,Tin VIP Bạc,40807720,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-xien-phuong-long-thanh-my-prj-the-manhattan-vinhomes-grand-park/can-ban-can-re-nhat-da-xay-dung-hoan-thien-cuc-dep-khu-compound-duy-nhat-o-quan-9-pr40807720,200 m²,"27,7 tỷ",Đông - Nam,3 tầng,4 phòng,4 phòng,Hợp đồng mua bán,Đầy đủ,Cần bán căn biệt thự rẻ nhất đã xây dựng hoàn thiện cực đẹp khu compound duy nhất ở Vinhomes Quận 9,"Dự án The Manhattan, Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Hồ Chí Minh",20 m,,Chưa Xác Thực,04/11/2024,19/11/2024,,Biet Thu
264,Tin VIP Bạc,41412873,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-song-hanh-phuong-an-phu-prj-khu-do-thi-lakeview-city/5-can-dep-nhat-view-truc-dien-ho-truc-dien-gia-chi-tu-19-5-ty-pr41412873,100 m²,"19,5 tỷ",Nam,4 tầng,3 phòng,5 phòng,,Đầy đủ,"5 căn đẹp nhất Lakeview City, view trực diện hồ, biệt thự trực diện sông giá chỉ từ 19,5 tỷ","Dự án Lakeview City, Đường Song Hành, Phường An Phú, Quận 2, Hồ Chí Minh",25 m,5 m,Chưa Xác Thực,03/11/2024,13/11/2024,Bắc,Biet Thu
265,Tin VIP Bạc,25398384,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-duy-trinh-phuong-truong-thanh-prj-khu-do-thi-moi-dong-tang-long/ban-gap-song-lap-6-2-ty-pho-100m-4-6-ty-du-an-ba-son-cam-t-re-hon-cdt-pr25398384,100 m²,"6,5 tỷ",Nam,4 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,,"Đông Tăng Long cần bán nhà 5*20m 6,1tỷ - 8*20m 8,5 tỷ - 10*20m 14tỷ - 320m 17,5 tỷ - 20*20m 27 tỷ","Dự án Đông Tăng Long, Đường Nguyễn Duy Trinh, Phường Trường Thạnh, Quận 9, Hồ Chí Minh",30 m,5 m,Chưa Xác Thực,03/11/2024,13/11/2024,Nam,Biet Thu
266,Tin VIP Bạc,41258560,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-phan-van-tri-phuong-10-8-prj-cityland-park-hills/ban-210m2-san-san-thang-may-re-nhat-khu-chi-37-ty-pr41258560,210 m²,37 tỷ,,4 tầng,6 phòng,6 phòng,Sổ đỏ/ Sổ hồng,Cơ bản.,Bán biệt thự Cityland 210m2/ sàn sẵn thang máy rẻ nhất khu chỉ 37 tỷ,"Dự án CityLand Park Hills, Đường Phan Văn Trị, Phường 10, Gò Vấp, Hồ Chí Minh",,,Chưa Xác Thực,02/11/2024,17/11/2024,,Biet Thu
267,Tin VIP Bạc,40056426,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-song-hanh-phuong-an-phu-prj-khu-do-thi-lakeview-city/b-5x20-q2-pr40056426,100 m²,14 tỷ,Đông - Nam,4 tầng,,3 phòng,Hợp đồng mua bán.,Cơ bản,"Chính chủ bán nhà Lakeview City 5x20m Song Hành, An Phú, Q2","Dự án Lakeview City, Đường Song Hành, Phường An Phú, Quận 2, Hồ Chí Minh",10 m,5 m,Chưa Xác Thực,31/10/2024,15/11/2024,Đông - Nam,Biet Thu
268,Tin VIP Bạc,41368978,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-pho-luong-dinh-cua-phuong-an-phu-prj-an-phu-an-khanh/ket-no-bk-ha-b-bt-compound-q2-170m2-tret-3-lau-s-vuon-33ty-pr41368978,170 m²,33 tỷ,,3 tầng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Kẹt nợ bank! Hạ bán BT Compound Lương Định Của - An Phú - Q2 - 170m2 - trệt, 3 lầu, sân vườn - 33tỷ","Dự án An Phú An Khánh, Phố Lương Định Của, Phường An Phú, Quận 2, Hồ Chí Minh",,8 m,Chưa Xác Thực,30/10/2024,14/11/2024,,Biet Thu
269,Tin VIP Bạc,39285691,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-tran-trong-cung-phuong-tan-thuan-dong-1-prj-nam-thong/9-can-pho-long-dien-tich-5x24m-8x24m-12x24m-gia-15-5-ty-can-pr39285691,110 m²,"15,5 tỷ",Bắc,4 tầng,5 phòng,5 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,"9 căn nhà phố - Biệt thự Nam Long Trần Trọng Cung diện tích 5x24m, 8x24m, 12x24m giá 15.5 tỷ/căn","Dự án Nam Thông, Quận 7, Hồ Chí Minh",,,Chưa Xác Thực,29/10/2024,14/11/2024,,Biet Thu
270,Tin VIP Bạc,41231783,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-an-phu-prj-the-global-city/-he-ngay-list-pho-soho-view-dep-tuyet-my-uu-dai-vo-han-pr41231783,95 m²,32 tỷ,,3 tầng,4 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Liên hệ ngay - List nhà phố SOHO The Global City, view đẹp tuyệt mỹ - Ưu đãi vô hạn","Dự án The Global City, Phường An Phú, Quận 2, Hồ Chí Minh",,,Chưa Xác Thực,29/10/2024,13/11/2024,,Biet Thu
271,Tin VIP Bạc,41348865,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-9-7-xa-binh-hung-1-prj-khu-dan-cu-trung-son/chinh-chu-can-ban-can-148-m2-tai-so-9-kdc-chanh-tp-hcm-pr41348865,148 m²,"28,5 tỷ",Đông,4 tầng,7 phòng,8 phòng,Sổ đỏ/ Sổ hồng,,"Chính chủ bán gấp biệt thự luxury giá tốt, vị trí kim cương tại đường Số 9 KDC Trung Sơn","Dự án Trung Sơn, Đường 9, Xã Bình Hưng, Bình Chánh, Hồ Chí Minh",,,Chưa Xác Thực,28/10/2024,12/11/2024,Đông,Biet Thu
272,Tin VIP Bạc,41226323,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-an-phu-prj-the-global-city/tin-chuan-100-full-gio-hang-chuyen-nhuong-gia-tot-nhat-vi-tri-dep-nhat-du-an-pr41226323,95 m²,30 tỷ,Tây,3 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,"Chủ nhà kẹt tiền cắt lỗ bán nhanh- giá tốt nhất The Global City, vị trí đẹp nhất dự án","Dự án The Global City, Phường An Phú, Quận 2, Hồ Chí Minh",,,Chưa Xác Thực,28/10/2024,12/11/2024,Đông - Bắc,Biet Thu
273,Tin thường,40194152,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-van-linh-xa-binh-hung-1-prj-mizuki-park/chinh-chu-ban-can-goc-pho-7-20-gia-chi-17-6-ty-so-hong-day-du-pr40194152,140 m²,"16,6 tỷ",Đông - Nam,3 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Chính chủ bán căn góc nhà phố Mizuki Park Nguyễn Văn Linh 7*20m giá chỉ 16,6 tỷ sổ hồng đầy đủ","Dự án Mizuki Park, Đường Nguyễn Văn Linh, Xã Bình Hưng, Bình Chánh, Hồ Chí Minh.",12 m,7 m,Chưa Xác Thực,07/11/2024,17/11/2024,Đông - Nam,Biet Thu
274,Tin thường,40194152,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-van-linh-xa-binh-hung-1-prj-mizuki-park/chinh-chu-ban-can-goc-pho-7-20-gia-chi-17-6-ty-so-hong-day-du-pr40194152,140 m²,"16,6 tỷ",Đông - Nam,3 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Chính chủ bán căn góc nhà phố Mizuki Park Nguyễn Văn Linh 7*20m giá chỉ 16,6 tỷ sổ hồng đầy đủ","Dự án Mizuki Park, Đường Nguyễn Văn Linh, Xã Bình Hưng, Bình Chánh, Hồ Chí Minh.",12 m,7 m,Chưa Xác Thực,07/11/2024,17/11/2024,Đông - Nam,Biet Thu
275,Tin thường,41141599,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-13-phuong-hiep-binh-phuoc-prj-khu-do-thi-van-phuc-city/ban-10x17-hoan-thien-cao-cap-phong-so-hong-rieng-gia-34-5-ty-tl-pr41141599,170 m²,"34,5 tỷ",Bắc,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Bán nhà Vạn Phúc (10x17) hoàn thiện cao cấp văn phòng, sổ hồng riêng giá 34,5 tỷ TL","Dự án KĐT Vạn Phúc City, Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",35 m,14 m,Chưa Xác Thực,07/11/2024,17/11/2024,Bắc,Biet Thu
276,Tin thường,40890753,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-13-phuong-hiep-binh-phuoc-prj-khu-do-thi-van-phuc-city/ban-9x21-ham-4-tang-san-ong-doi-dien-cong-vien-duc-pr40890753,189 m²,"28,5 tỷ",,4 tầng,,,Sổ đỏ/ Sổ hồng,,"Bán nhà (9x21m) hầm 4 tầng + sân thượng, đối diện công viên Vạn Phúc, Thủ Đức giá 28,5 tỷ TL","Dự án KĐT Vạn Phúc City, Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",,,Chưa Xác Thực,11/11/2024,21/11/2024,,Biet Thu
277,Tin thường,41040172,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-phu-huu-2-prj-khu-dan-cu-khang-an/b-3-lau-qu-9-da-co-so-rieng-ho-cong-105m2-gia-12-ty-pr41040172,105 m²,12 tỷ,Đông - Nam,3 tầng,,,Sổ đỏ/ Sổ hồng.,Không nội thất,"Bán nhà 3 lầu khu dân cư Khang An, Phú Hữu, Quận 9, đã có sổ riêng hoàn công, 105m2 giá 12 tỷ","Dự án Khang An, Phường Phú Hữu, Quận 9, Hồ Chí Minh",12 m,7 m,TIN XÁC THỰC,12/11/2024,22/11/2024,Đông - Nam,Biet Thu
278,Tin thường,41288258,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-13-phuong-hiep-binh-phuoc-prj-khu-do-thi-van-phuc-city/can-ban-hoan-thien-full-noi-that-o-5x22m-ham-4-lau-co-thang-may-25m-city-pr41288258,110 m²,"17,4 tỷ",,5 tầng,,,Sổ hồng.,Đầy đủ,"Cần bán: Nhà hoàn thiện full nội thất ở 5x22m, hầm + 4 lầu có thang máy, đường 25m Vạn Phúc City","Dự án KĐT Vạn Phúc City, Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",25 m,5 m,TIN XÁC THỰC,02/11/2024,13/11/2024,,Biet Thu
