,Loại tin,Mã tin,Link,Diện tích,Mức giá,Hướng nhà,Số tầng,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Title,Address,Đường vào,Mặt tiền,Check,Ngày đăng,Ngày hết hạn,Hướng ban công,Category
405,Tin VIP Bạc,41457480,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-oanh-phuong-thanh-xuan/khong-co-can-thu-2-nh-tay-quy-vi-pr41457480,61 m²,"5,95 tỷ",Tây,4 tầng,4 phòng,6 phòng,,"Đặc biệt tặng lại toàn bộ nội thất nhập khẩu và tài sản giá trị rất lớn trong nhà như tủ lạnh, máy lạnh, giường tủ, bàn phấn. Hệ thống nóng lạnh đã trang bị sẵn.","Không có căn thứ 2, giá 5 tỷ x| nhanh tay nha quý vị","Đường Nguyễn Oanh, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh",14 m,,Chưa Xác Thực,07/11/2024,14/11/2024,,Nha Rieng
406,Tin VIP Bạc,41457480,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-oanh-phuong-thanh-xuan/khong-co-can-thu-2-nh-tay-quy-vi-pr41457480,61 m²,"5,95 tỷ",Tây,4 tầng,4 phòng,6 phòng,,"Đặc biệt tặng lại toàn bộ nội thất nhập khẩu và tài sản giá trị rất lớn trong nhà như tủ lạnh, máy lạnh, giường tủ, bàn phấn. Hệ thống nóng lạnh đã trang bị sẵn.","Không có căn thứ 2, giá 5 tỷ x| nhanh tay nha quý vị","Đường Nguyễn Oanh, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh",14 m,,Chưa Xác Thực,07/11/2024,14/11/2024,,Nha Rieng
407,Tin VIP Bạc,40964340,https://batdongsan.com.vn/ban-nha-rieng-duong-minh-phung-phuong-9-10/hang-hiem-hem-xe-tai-binh-thoi-q-11-thong-lac-long-quan-dt-8x17-3-lau-gia-16-ty-tl-pr40964340,136 m²,"15,9 tỷ",,4 tầng,,,Sổ đỏ/ Sổ hồng,,"Hàng hiếm! Nhà hẻm xe tải Bình Thới Q11 thông Lạc Long Quân, DT: 8x17m, 3 lầu giá 15.9 tỷ TL","Đường Minh Phụng, Phường 9, Quận 11, Hồ Chí Minh",,,Chưa Xác Thực,07/11/2024,14/11/2024,,Nha Rieng
408,Tin VIP Bạc,41458090,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-thuong-hien-phuong-5-14/-3-tang-duc-68m2-gia-hon-6-ty-xiu-ngay-tt-quan-binh-thanh-thich-hop-mua-dau-tu-hoac-cho-gd-o-pr41458090,68 m²,"6,25 tỷ",,3 tầng,4 phòng,,Sổ đỏ/ Sổ hồng,Cơ bản,"Nhà 3 tầng đúc, 68m2 giá hơn 6 tỷ xíu, ngay TT Quận Bình Thạnh thích hợp mua đầu tư hoạc cho GD ở","Đường Nguyễn Thượng Hiền, Phường 5, Bình Thạnh, Hồ Chí Minh",,5 m,Chưa Xác Thực,07/11/2024,14/11/2024,,Nha Rieng
409,Tin thường,41382685,https://batdongsan.com.vn/ban-nha-rieng-xa-binh-chanh-3/ban-o-gia-tot-t-chi-4-ty-191-7m2-2pn-2pt-pr41382685,"191,7 m²",4 tỷ,Bắc,1 tầng,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,"Bán nhà riêng ở xã Bình Chánh giá tốt nhất chỉ 4 tỷ, 191.7m2, 2PN, 2PT","Xã Bình Chánh, Bình Chánh, Hồ Chí Minh",,5 m,TIN XÁC THỰC,10/11/2024,20/11/2024,,Nha Rieng
410,Tin thường,41320203,https://batdongsan.com.vn/ban-nha-rieng-duong-huynh-tan-phat-phuong-phu-my-9/sieu-pham-pho-moi-hoan-thien-full-noi-that-luxury-khu-compound-co-video-review-pr41320203,90 m²,"9,79 tỷ",,5 tầng,4 phòng,5 phòng,Sổ đỏ.,,Siêu phẩm nhà phố mới hoàn thiện - full nội thất Luxury - Khu compound - Có video review,"Đường Huỳnh Tấn Phát, Phường Phú Mỹ, Quận 7, Hồ Chí Minh",,,TIN XÁC THỰC,06/11/2024,16/11/2024,,Nha Rieng
411,Tin thường,40669174,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-thi-thap-phuong-binh-thuan-3/khoi-dong-cuoc-dua-so-huu-mat-tien-so-tan-quy-tt-quan-7-dt-4m-x-25m-3-lau-co-video-pr40669174,"102,7 m²","16,8 tỷ",,3 tầng,5 phòng,4 phòng,Sổ đỏ/ Sổ hồng,,"Bán nhà Quận 7 đường Nguyễn Thị Thập, gần chợ Tân Mỹ DT 7,5m x 17,5m. Villa sang trọng, Hàng hiếm","Đường Nguyễn Thị Thập, Phường Bình Thuận, Quận 7, Hồ Chí Minh",,"7,5 m",TIN XÁC THỰC,12/11/2024,22/11/2024,,Nha Rieng
412,Tin thường,40685493,https://batdongsan.com.vn/ban-nha-rieng-duong-dao-tong-nguyen-thi-tran-nha-be/gia-tot-chua-tung-co-3-lau-dt-5m-x-22m-gia-10-89-ty-co-gara-xe-hoi-video-review-chi-tiet-pr40685493,"105,3 m²","10,49 tỷ",,4 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng.,Full nội thất.,"Giá tốt chưa từng có, nhà 3 lầu, DT 5m x 22m, giá 10.49 tỷ có gara xe hơi - Video review chi tiết","Đường Đào Tông Nguyên, Thị trấn Nhà Bè, Nhà Bè, Hồ Chí Minh",,,TIN XÁC THỰC,08/11/2024,18/11/2024,,Nha Rieng
413,Tin thường,40750403,https://batdongsan.com.vn/ban-nha-rieng-duong-huynh-tan-phat-xa-phu-xuan/ban-gap-gia-re-dep-khu-dong-bo-dang-song-tien-nghi-va-co-thang-may-xem-la-me-co-video-pr40750403,"84,2 m²","9,1 tỷ",,4 tầng,4 phòng,5 phòng,Sổ hồng,,Bán gấp giá rẻ nhà đẹp khu đồng bộ đáng sống - Tiện nghi và có thang máy. Xem là mê - Có video,"Đường Huỳnh Tấn Phát, Xã Phú Xuân, Nhà Bè, Hồ Chí Minh",,,TIN XÁC THỰC,08/11/2024,18/11/2024,,Nha Rieng
414,Tin thường,39372694,https://batdongsan.com.vn/ban-nha-rieng-duong-huynh-tan-phat-xa-phu-xuan/gia-tot-chua-tung-co-3-lau-dt-5m-x-16-8m-gia-7-5-ty-co-gara-xe-hoi-video-review-chi-tiet-pr39372694,"83,6 m²","8,6 tỷ",Tây,4 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,,"Giá tốt chưa từng có, nhà 3 lầu, DT 5m x 16,8m, giá 8.6 tỷ có gara xe hơi - Video review chi tiết","Đường Huỳnh Tấn Phát, Xã Phú Xuân, Nhà Bè, Hồ Chí Minh",,,TIN XÁC THỰC,12/11/2024,22/11/2024,,Nha Rieng
415,Tin thường,41378649,https://batdongsan.com.vn/ban-nha-rieng-duong-huynh-tan-phat-phuong-phu-my-9/sieu-pham-pho-moi-hoan-thien-full-noi-that-luxury-khu-compound-co-video-review-pr41378649,"86,9 m²","9,5 tỷ",,4 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng.,,Siêu phẩm nhà phố mới hoàn thiện - Full nội thất Luxury - Khu compound - Có video review,"Đường Huỳnh Tấn Phát, Phường Phú Mỹ, Quận 7, Hồ Chí Minh",,,TIN XÁC THỰC,12/11/2024,22/11/2024,,Nha Rieng
416,Tin thường,40688060,https://batdongsan.com.vn/ban-nha-rieng-duong-lam-van-ben-phuong-tan-kieng/ban-hem-xe-hoi-4m-so-quy-quan-7-3-8m-x-16m-64-77m2-6ty5-pr40688060,"47,6 m²","5,2 tỷ",,2 tầng,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,"Bán nhà sổ hồng riêng hẻm 60 Lâm Văn Bền, P. Tân Kiểng, Quận 7 - 4,95m x 10m - hẻm thông","Hẻm 60, Đường Lâm Văn Bền, Phường Tân Kiểng, Quận 7, Hồ Chí Minh",,,TIN XÁC THỰC,05/11/2024,15/11/2024,,Nha Rieng
417,Tin thường,40747874,https://batdongsan.com.vn/ban-nha-rieng-duong-d6-phuong-phu-my-9/ban-quan-7-so-duy-t-1-can-dep-tien-nghi-ai-xem-cung-me-co-video-review-pr40747874,90 m²,"15,99 tỷ",,4 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng.,,Bán nhà Quận 7 - đường số - duy nhất 1 căn nhà đẹp tiện nghi ai xem cũng mê - có video review,"Đường D6, Phường Phú Mỹ, Quận 7, Hồ Chí Minh",,,TIN XÁC THỰC,05/11/2024,15/11/2024,,Nha Rieng
418,Tin VIP Bạc,41457405,https://batdongsan.com.vn/ban-nha-rieng-duong-truong-chinh-phuong-14-10/ban-14-quan-tan-binh-102m2-x-3t-4pn-7wc-thang-may-16-8-ty-pr41457405,102 m²,"16,8 tỷ",,3 tầng,4 phòng,7 phòng,Sổ đỏ/ Sổ hồng,,"Bán nhà Trường Chinh, phường 14, quận Tân Bình, 102m2 x 3T, 4PN 7WC, thang máy, 16.8 tỷ, 0703 329 ***","Đường Trường Chinh, Phường 14, Tân Bình, Hồ Chí Minh",6 m,"3,9 m",Chưa Xác Thực,07/11/2024,14/11/2024,,Nha Rieng
419,Tin VIP Bạc,41503731,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-nguyen-van-linh-xa-binh-hung-1-prj-senturia-nam-sai-gon/ban-dep-tai-gia-7-5-ty-dien-tich-60m2-pr41503731?source=ad&adid=2649015,60 m²,"7,5 tỷ",Tây,3 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Không nội thất,"Bán shophouse đẹp tại Senturia Nam Sài Gòn, giá 7,5 tỷ, diện tích 60m2","Dự án Senturia Nam Sài Gòn, Đường Nguyễn Văn Linh, Xã Bình Hưng, Bình Chánh, Hồ Chí Minh",25 m,5 m,Chưa Xác Thực,12/11/2024,22/11/2024,Tây,Nha Rieng
420,Tin VIP Bạc,40821474,https://batdongsan.com.vn/ban-nha-rieng-duong-huynh-tan-phat-xa-phu-xuan/can-trong-mo-tai-phong-thuy-tot-full-noi-that-dang-cap-co-video-review-pr40821474,"83,6 m²","8,6 tỷ",Tây,3 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Full nội thất đẳng cấp.,"Căn nhà trong mơ tại Huỳnh Tấn Phát - phong thủy tốt, full nội thất đẳng cấp - có video review","Đường Huỳnh Tấn Phát, Xã Phú Xuân, Nhà Bè, Hồ Chí Minh",,,Chưa Xác Thực,07/11/2024,14/11/2024,,Nha Rieng
421,Tin VIP Bạc,41457191,https://batdongsan.com.vn/ban-nha-rieng-pho-ky-dong-phuong-9-5/ban-hxh-quan-3-60m2-4-lau-gia-nhinh-17-ty-pr41457191,58 m²,Thỏa thuận,,3 tầng,5 phòng,6 phòng,,,"Bán nhà HXH Quận 3, nhà 58m2 nhà 4 lầu giá nhỉnh 17 tỷ","Đường Kỳ Đồng, Phường 9, Quận 3, Hồ Chí Minh",,,Chưa Xác Thực,07/11/2024,14/11/2024,,Nha Rieng
422,Tin VIP Bạc,41456637,https://batdongsan.com.vn/ban-nha-rieng-duong-pham-the-hien-phuong-5-11/ban-tai-2-28-ty-29m2-gia-tot-chi-hom-nay-pr41456637,29 m²,"2,28 tỷ",Đông,1 tầng,1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Không nội thất,"Bán nhà riêng tại đường Phạm Thế Hiển, 2,28 tỷ, 29m2 - giá tốt chỉ hôm nay","Đường Phạm Thế Hiển, Phường 5, Quận 8, Hồ Chí Minh",3 m,3 m,Chưa Xác Thực,07/11/2024,14/11/2024,,Nha Rieng
423,Tin VIP Bạc,41375025,https://batdongsan.com.vn/ban-nha-rieng-duong-duong-thi-muoi-phuong-tan-chanh-hiep-1/ban-dep-2-tang-tai-2-5-ty-40m2-pr41375025,40 m²,"2,5 tỷ",Tây,2 tầng,4 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Bán nhà đẹp 2 tầng tại đường Dương Thị Mười, 2,5 tỷ, 40m2","Đường Dương Thị Mười, Phường Tân Chánh Hiệp, Quận 12, Hồ Chí Minh",5 m,5 m,Chưa Xác Thực,07/11/2024,14/11/2024,Tây,Nha Rieng
424,Tin thường,41011542,https://batdongsan.com.vn/ban-dat-nen-du-an-duong-25c-xa-long-tan-3-prj-long-tan-city/cc-ban-biet-thu-510m2-mat-tien-nguyen-ai-quoc-cong-chinh-san-bay-thanh-pr41011542?source=ad&adid=2611539,510 m²,24 tỷ,,,,,Sổ đỏ/ Sổ hồng,,CC bán nền biệt thự 510m2 mặt tiền đường 25C Nguyễn Ái Quốc đường cổng chính sân bay Long Thành,"Dự án Long Tân City, Đường 25C, Xã Long Tân, Nhơn Trạch, Đồng Nai",,,TIN XÁC THỰC,05/10/2024,,,Nha Rieng
425,Tin VIP Bạc,38502683,https://batdongsan.com.vn/ban-nha-rieng-duong-au-duong-lan-phuong-2-17/chu-can-ban-gap-chdv-7tang-q8-240m2-co-thang-may-doanh-thu-on-dinh-pr38502683,240 m²,"29,8 tỷ",Nam,7 tầng,51 phòng,51 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Chủ ngộp cần bán gấp CHDV 7 tầng, Âu Dương Lân - Q8 - 240m2, có thang máy - doanh thu 250tr/tháng","Đường Âu Dương Lân, Phường 2, Quận 8, Hồ Chí Minh",6 m,10 m,TIN XÁC THỰC,07/11/2024,14/11/2024,,Nha Rieng
426,Tin VIP Bạc,41455876,https://batdongsan.com.vn/ban-nha-rieng-duong-ha-huy-giap-phuong-thanh-xuan/hot-hon-hot-ban-80m2-chi-4-52-ty-pr41455876,80 m²,"4,52 tỷ",Đông - Bắc,2 tầng,3 phòng,4 phòng,Sổ đỏ/ Sổ hồng,,"Hót hòn họt! Giá 4tỷx, bán nhà Quận 12 đường Hà Huy Giáp, DT 80m2 ngõ rộng 5m LH ngay 0946 818 ***","Đường Hà Huy Giáp, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh",5 m,,Chưa Xác Thực,07/11/2024,14/11/2024,,Nha Rieng
427,Tin VIP Bạc,41455720,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-tri-phuong-1-phuong-9-9/-dep-hem-xe-hoi-quan-10-3-tang-btct-35m2-chi-nhinh-6-ty-pr41455720,35 m²,"6,7 tỷ",,3 tầng,3 phòng,,Sổ đỏ/ Sổ hồng,,"Nhà đẹp hẻm xe hơi Nguyễn Tri Phương, Quận 10 - 3 tầng BTCT - 35m2 chỉ nhỉnh 6 tỷ","Đường Nguyễn Tri Phương, Phường 9, Quận 10, Hồ Chí Minh",4 m,4 m,Chưa Xác Thực,07/11/2024,17/11/2024,,Nha Rieng
428,Tin VIP Bạc,41455542,https://batdongsan.com.vn/ban-nha-rieng-xa-tan-kien/-ba-me-em-can-ban-can-bc-950tr-dt-89-5m2-shr-bao-sang-ten-cong-chung-vui-long-lh-pr41455542,40 m²,950 triệu,,2 tầng,2 phòng,2 phòng,,,Ba mẹ em cần bán căn nhà BC 950tr DT 89.5m2 SHR bao sang tên công chứng vui lòng LH: 0937 714 ***,"Xã Tân Kiên, Bình Chánh, Hồ Chí Minh",,5 m,Chưa Xác Thực,07/11/2024,14/11/2024,,Nha Rieng
429,Tin VIP Bạc,41455246,https://batdongsan.com.vn/ban-nha-rieng-duong-so-4-phuong-linh-chieu/ban-gap-3-tang-cao-cap-mat-tien-kdc-vip-himlam-ngang-4-5m-tang-noi-that-xin-so-pr41455246,81 m²,14 tỷ,,3 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,Bán gấp nhà 3 tầng cao cấp mặt tiền đường KDC Vip HimLam Linh Chiểu ngang 4.5m tặng nội thất xịn sò,"Đường Số 4, Phường Linh Chiểu, Thủ Đức, Hồ Chí Minh",10 m,"4,5 m",Chưa Xác Thực,07/11/2024,14/11/2024,,Nha Rieng
430,Tin VIP Bạc,41454964,https://batdongsan.com.vn/ban-nha-rieng-duong-ba-hom-phuong-tan-tao/-chinh-chu-2-phong-ngu-hem-1-so-hong-cho-gia-2-ty-pr41454964,40 m²,2 tỷ,,1 tầng,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng chung,,Nhà chính chủ - 2 phòng ngủ - hẻm 1/ - sổ hồng riêng - chợ Bà Hom - giá 2 tỷ,"Đường Bà Hom, Phường Tân Tạo, Bình Tân, Hồ Chí Minh",,,Chưa Xác Thực,07/11/2024,14/11/2024,,Nha Rieng
431,Tin VIP Bạc,41149175,https://batdongsan.com.vn/ban-nha-rieng-duong-huynh-tan-phat-phuong-phu-thuan-3/-pho-hien-dai-hem-5m-803-quan-7-dt-4m-x-17m-so-hong-gia-6-99-ty-pr41149175,57 m²,"6,99 tỷ",,4 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,"Nhà phố hiện đại hẻm 5m 803 Huỳnh Tấn Phát Quận 7 - DT 4m x 17m sổ hồng riêng giá 6,99 tỷ","803, Đường Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, Hồ Chí Minh",5 m,4 m,TIN XÁC THỰC,07/11/2024,14/11/2024,,Nha Rieng
432,Tin VIP Bạc,41454184,https://batdongsan.com.vn/ban-nha-rieng-pho-phan-dang-luu-phuong-5-16/ngop-bank-ban-ngay-mt-q-phu-nhuan-dt-22x38m-cn-550-8m2-xd-ham-7t-gia-85-ty-pr41454184,"550,8 m²",85 tỷ,,,,,Sổ đỏ/ Sổ hồng,,"Ngợp bank. Bán nhà ngay MT Phan Đăng Lưu, Q. Phú Nhuận DT 22x38m, CN 550.8m2, XD Hầm 7T. Gía 85tỷ","Đường Phan Đăng Lưu, Phường 5, Phú Nhuận, Hồ Chí Minh",,22 m,Chưa Xác Thực,07/11/2024,17/11/2024,,Nha Rieng
433,Tin VIP Bạc,41453576,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-huu-canh-phuong-22/11-2-ty-bl-ban-2-tang-khu-abc-binh-thanh-4m-x-14m-2-tang-pr41453576,55 m²,"11,2 tỷ",,2 tầng,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,"11,2 tỷ BL - bán nhà 2 tầng khu ABC Nguyễn Hữu Cảnh - Bình Thạnh - 3.9m x 14m - 2 tầng","Hẻm 135, Đường Nguyễn Hữu Cảnh, Phường 22, Bình Thạnh, Hồ Chí Minh",14 m,"3,9 m",Chưa Xác Thực,07/11/2024,14/11/2024,,Nha Rieng
434,Tin VIP Bạc,41453282,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-anh-thu-phuong-hiep-thanh-3/sieu-pham-duy-nhat-tai-1-6-ty-35m2-2pn-2wc-pr41453282,35 m²,Thỏa thuận,Đông - Nam,2 tầng,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Siêu phẩm duy nhất tại Nguyễn Ảnh Thủ, 35m2, 2pn, 2wc","Đường Nguyễn Ảnh Thủ, Phường Hiệp Thành, Quận 12, Hồ Chí Minh",,"3,5 m",Chưa Xác Thực,07/11/2024,14/11/2024,Đông - Nam,Nha Rieng
435,Tin VIP Bạc,41343731,https://batdongsan.com.vn/ban-nha-rieng-duong-xo-viet-nghe-tinh-phuong-25/ban-4x18m-1-tret-2-lau-chinh-chu-tai-quan-binh-thanh-pr41343731,72 m²,"13,5 tỷ",Đông - Nam,2 tầng,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Không nội thất,Bán nhà riêng 4x18m - 1 trệt 2 lầu chính chủ tại Quận Bình Thạnh,"Đường Xô Viết Nghệ Tĩnh, Phường 25, Bình Thạnh, Hồ Chí Minh",10 m,4 m,Chưa Xác Thực,07/11/2024,17/11/2024,Đông - Nam,Nha Rieng
436,Tin VIP Bạc,41453017,https://batdongsan.com.vn/ban-nha-rieng-duong-huynh-tan-phat-phuong-phu-thuan-3/ban-dep-tai-gia-tot-t-chi-38-3-ty-500m2-pr41453017,500 m²,"38,3 tỷ",Đông,1 tầng,5 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Không nội thất,"Bán nhà đẹp tại đường Huỳnh Tấn Phát, giá tốt nhất chỉ 38,3 tỷ, 500m2","Đường Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, Hồ Chí Minh",10 m,15 m,Chưa Xác Thực,07/11/2024,22/11/2024,Nam,Nha Rieng
437,Tin VIP Bạc,37281063,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-thi-bup-phuong-hiep-thanh-3/chu-ban-gap-2-tam-xay-moi-ngay-city-hem-1-thong-dt-3-5x11m-gia-1-980-ty-pr37281063,38 m²,2 tỷ,,2 tầng,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Chủ bán gấp nhà SHR xây mới, đúc 2 tấm ngay Hiệp Thành City, hẻm 1/ thông (DT 3,5x11m) giá 2 tỷ/TL","Đường Nguyễn Thị Búp, Phường Hiệp Thành, Quận 12, Hồ Chí Minh",5 m,,Chưa Xác Thực,07/11/2024,14/11/2024,,Nha Rieng
438,Tin VIP Bạc,40910279,https://batdongsan.com.vn/ban-nha-rieng-duong-lac-long-quan-phuong-3-18/ban-hem-8m-3-q-11-dt-4x16-kc-2-tang-btct-gia-7-ty-lh-pr40910279,64 m²,7 tỷ,,2 tầng,,,Sổ đỏ/ Sổ hồng,,"Bán nhà hẻm 8m Lạc Long Quân Phường 3 Q. 11, DT: 4x16m KC 2 tầng BTCT, giá 7 tỷ LH 0931 775 ***","Đường Lạc Long Quân, Phường 3, Quận 11, Hồ Chí Minh",,,Chưa Xác Thực,07/11/2024,14/11/2024,,Nha Rieng
439,Tin VIP Bạc,41122833,https://batdongsan.com.vn/ban-nha-rieng-phuong-tan-phu-19/ban-pho-gan-cho-my-duong-so-quan-7-moi-co-4-phong-pr41122833,60 m²,"12,9 tỷ",,,4 phòng,4 phòng,Sổ hồng,,Bán nhà phố gần chợ Tân Mỹ đường số Quận 7. Nhà mới có 4 phòng,"Phường Tân Phú, Quận 7, Hồ Chí Minh",,,Chưa Xác Thực,07/11/2024,14/11/2024,,Nha Rieng
440,Tin thường,41382685,https://batdongsan.com.vn/ban-nha-rieng-xa-binh-chanh-3/ban-o-gia-tot-t-chi-4-ty-191-7m2-2pn-2pt-pr41382685,"191,7 m²",4 tỷ,Bắc,1 tầng,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,"Bán nhà riêng ở xã Bình Chánh giá tốt nhất chỉ 4 tỷ, 191.7m2, 2PN, 2PT","Xã Bình Chánh, Bình Chánh, Hồ Chí Minh",,5 m,TIN XÁC THỰC,10/11/2024,20/11/2024,,Nha Rieng
441,Tin thường,41320203,https://batdongsan.com.vn/ban-nha-rieng-duong-huynh-tan-phat-phuong-phu-my-9/sieu-pham-pho-moi-hoan-thien-full-noi-that-luxury-khu-compound-co-video-review-pr41320203,90 m²,"9,79 tỷ",,5 tầng,4 phòng,5 phòng,Sổ đỏ.,,Siêu phẩm nhà phố mới hoàn thiện - full nội thất Luxury - Khu compound - Có video review,"Đường Huỳnh Tấn Phát, Phường Phú Mỹ, Quận 7, Hồ Chí Minh",,,TIN XÁC THỰC,06/11/2024,16/11/2024,,Nha Rieng
442,Tin thường,40669174,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-thi-thap-phuong-binh-thuan-3/khoi-dong-cuoc-dua-so-huu-mat-tien-so-tan-quy-tt-quan-7-dt-4m-x-25m-3-lau-co-video-pr40669174,"102,7 m²","16,8 tỷ",,3 tầng,5 phòng,4 phòng,Sổ đỏ/ Sổ hồng,,"Bán nhà Quận 7 đường Nguyễn Thị Thập, gần chợ Tân Mỹ DT 7,5m x 17,5m. Villa sang trọng, Hàng hiếm","Đường Nguyễn Thị Thập, Phường Bình Thuận, Quận 7, Hồ Chí Minh",,"7,5 m",TIN XÁC THỰC,12/11/2024,22/11/2024,,Nha Rieng
443,Tin thường,40685493,https://batdongsan.com.vn/ban-nha-rieng-duong-dao-tong-nguyen-thi-tran-nha-be/gia-tot-chua-tung-co-3-lau-dt-5m-x-22m-gia-10-89-ty-co-gara-xe-hoi-video-review-chi-tiet-pr40685493,"105,3 m²","10,49 tỷ",,4 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng.,Full nội thất.,"Giá tốt chưa từng có, nhà 3 lầu, DT 5m x 22m, giá 10.49 tỷ có gara xe hơi - Video review chi tiết","Đường Đào Tông Nguyên, Thị trấn Nhà Bè, Nhà Bè, Hồ Chí Minh",,,TIN XÁC THỰC,08/11/2024,18/11/2024,,Nha Rieng
444,Tin thường,40750403,https://batdongsan.com.vn/ban-nha-rieng-duong-huynh-tan-phat-xa-phu-xuan/ban-gap-gia-re-dep-khu-dong-bo-dang-song-tien-nghi-va-co-thang-may-xem-la-me-co-video-pr40750403,"84,2 m²","9,1 tỷ",,4 tầng,4 phòng,5 phòng,Sổ hồng,,Bán gấp giá rẻ nhà đẹp khu đồng bộ đáng sống - Tiện nghi và có thang máy. Xem là mê - Có video,"Đường Huỳnh Tấn Phát, Xã Phú Xuân, Nhà Bè, Hồ Chí Minh",,,TIN XÁC THỰC,08/11/2024,18/11/2024,,Nha Rieng
445,Tin thường,39372694,https://batdongsan.com.vn/ban-nha-rieng-duong-huynh-tan-phat-xa-phu-xuan/gia-tot-chua-tung-co-3-lau-dt-5m-x-16-8m-gia-7-5-ty-co-gara-xe-hoi-video-review-chi-tiet-pr39372694,"83,6 m²","8,6 tỷ",Tây,4 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,,"Giá tốt chưa từng có, nhà 3 lầu, DT 5m x 16,8m, giá 8.6 tỷ có gara xe hơi - Video review chi tiết","Đường Huỳnh Tấn Phát, Xã Phú Xuân, Nhà Bè, Hồ Chí Minh",,,TIN XÁC THỰC,12/11/2024,22/11/2024,,Nha Rieng
446,Tin thường,41378649,https://batdongsan.com.vn/ban-nha-rieng-duong-huynh-tan-phat-phuong-phu-my-9/sieu-pham-pho-moi-hoan-thien-full-noi-that-luxury-khu-compound-co-video-review-pr41378649,"86,9 m²","9,5 tỷ",,4 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng.,,Siêu phẩm nhà phố mới hoàn thiện - Full nội thất Luxury - Khu compound - Có video review,"Đường Huỳnh Tấn Phát, Phường Phú Mỹ, Quận 7, Hồ Chí Minh",,,TIN XÁC THỰC,12/11/2024,22/11/2024,,Nha Rieng
447,Tin thường,40688060,https://batdongsan.com.vn/ban-nha-rieng-duong-lam-van-ben-phuong-tan-kieng/ban-hem-xe-hoi-4m-so-quy-quan-7-3-8m-x-16m-64-77m2-6ty5-pr40688060,"47,6 m²","5,2 tỷ",,2 tầng,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,"Bán nhà sổ hồng riêng hẻm 60 Lâm Văn Bền, P. Tân Kiểng, Quận 7 - 4,95m x 10m - hẻm thông","Hẻm 60, Đường Lâm Văn Bền, Phường Tân Kiểng, Quận 7, Hồ Chí Minh",,,TIN XÁC THỰC,05/11/2024,15/11/2024,,Nha Rieng
448,Tin thường,40747874,https://batdongsan.com.vn/ban-nha-rieng-duong-d6-phuong-phu-my-9/ban-quan-7-so-duy-t-1-can-dep-tien-nghi-ai-xem-cung-me-co-video-review-pr40747874,90 m²,"15,99 tỷ",,4 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng.,,Bán nhà Quận 7 - đường số - duy nhất 1 căn nhà đẹp tiện nghi ai xem cũng mê - có video review,"Đường D6, Phường Phú Mỹ, Quận 7, Hồ Chí Minh",,,TIN XÁC THỰC,05/11/2024,15/11/2024,,Nha Rieng
